===> Epoch 1 Complete: Avg. Loss: 0.0581
===> Processing image: 49 || Timer: 0.0886 sec. || PSNR: 26.2499 dB
===> Processing image: 50 || Timer: 0.0861 sec. || PSNR: 28.0929 dB
===> Processing image: 51 || Timer: 0.0920 sec. || PSNR: 31.3689 dB
===> Processing image: 52 || Timer: 0.0884 sec. || PSNR: 27.6448 dB
===> Processing image: 53 || Timer: 0.0929 sec. || PSNR: 28.3086 dB
===> Processing image: 54 || Timer: 0.0871 sec. || PSNR: 26.7162 dB
===> Processing image: 55 || Timer: 0.0923 sec. || PSNR: 29.4681 dB
===> Processing image: 56 || Timer: 0.0923 sec. || PSNR: 28.0933 dB
===> Processing image: 57 || Timer: 0.0865 sec. || PSNR: 28.9064 dB
===> Processing image: 58 || Timer: 0.0801 sec. || PSNR: 29.5244 dB
===> Processing image: 59 || Timer: 0.0895 sec. || PSNR: 28.9540 dB
===> Processing image: 60 || Timer: 0.0869 sec. || PSNR: 28.7954 dB
===> Processing image: 61 || Timer: 0.0898 sec. || PSNR: 22.8604 dB
===> Processing image: 62 || Timer: 0.0886 sec. || PSNR: 30.2966 dB
===> Processing image: 63 || Timer: 0.0874 sec. || PSNR: 28.7407 dB
===> Processing image: 64 || Timer: 0.0931 sec. || PSNR: 23.5427 dB
===> Processing image: 65 || Timer: 0.0881 sec. || PSNR: 26.1931 dB
===> Processing image: 66 || Timer: 0.0809 sec. || PSNR: 28.2721 dB
===> Processing image: 67 || Timer: 0.0938 sec. || PSNR: 28.2647 dB
===> Processing image: 68 || Timer: 0.0858 sec. || PSNR: 28.2500 dB
===> Processing image: 69 || Timer: 0.0808 sec. || PSNR: 29.1597 dB
===> Processing image: 70 || Timer: 0.0911 sec. || PSNR: 26.8949 dB
===> Processing image: 71 || Timer: 0.0881 sec. || PSNR: 26.7016 dB
===> Processing image: 72 || Timer: 0.0900 sec. || PSNR: 27.8117 dB
===> Processing image: 73 || Timer: 0.0898 sec. || PSNR: 21.4447 dB
===> Processing image: 74 || Timer: 0.0835 sec. || PSNR: 21.0514 dB
===> Processing image: 75 || Timer: 0.0927 sec. || PSNR: 19.0775 dB
===> Processing image: 76 || Timer: 0.0847 sec. || PSNR: 23.9235 dB
===> Processing image: 77 || Timer: 0.0816 sec. || PSNR: 22.0199 dB
===> Processing image: 78 || Timer: 0.0864 sec. || PSNR: 24.0680 dB
===> Processing image: 79 || Timer: 0.0834 sec. || PSNR: 22.3067 dB
===> Processing image: 80 || Timer: 0.0907 sec. || PSNR: 23.5391 dB
===> Processing image: 81 || Timer: 0.0869 sec. || PSNR: 25.3546 dB
===> Processing image: 82 || Timer: 0.0918 sec. || PSNR: 26.7524 dB
===> Processing image: 83 || Timer: 0.0925 sec. || PSNR: 21.3551 dB
===> Processing image: 84 || Timer: 0.0843 sec. || PSNR: 29.3987 dB
===> Processing image: 85 || Timer: 0.0825 sec. || PSNR: 27.1056 dB
===> Processing image: 86 || Timer: 0.0856 sec. || PSNR: 33.5435 dB
===> Processing image: 87 || Timer: 0.0867 sec. || PSNR: 26.9780 dB
===> Processing image: 88 || Timer: 0.0870 sec. || PSNR: 22.8176 dB
===> Processing image: 89 || Timer: 0.0879 sec. || PSNR: 22.7702 dB
===> Processing image: 90 || Timer: 0.0815 sec. || PSNR: 23.5967 dB
===> Processing image: 91 || Timer: 0.0832 sec. || PSNR: 24.0981 dB
===> Processing image: 92 || Timer: 0.0932 sec. || PSNR: 20.5952 dB
===> Processing image: 93 || Timer: 0.0866 sec. || PSNR: 22.2491 dB
===> Processing image: 94 || Timer: 0.0902 sec. || PSNR: 22.6677 dB
===> Processing image: 95 || Timer: 0.0924 sec. || PSNR: 22.9113 dB
===> Processing image: 96 || Timer: 0.1043 sec. || PSNR: 21.8649 dB
===> Processing image: 97 || Timer: 0.1231 sec. || PSNR: 23.1402 dB
===> Processing image: 98 || Timer: 0.0833 sec. || PSNR: 20.7490 dB
===> Processing image: 99 || Timer: 0.0837 sec. || PSNR: 22.9098 dB
===> Processing image: 100 || Timer: 0.0869 sec. || PSNR: 22.9734 dB
===> Epoch 4 Complete: Avg. PSNR: 24.9966 Best Epoch 4 Best PSNR: 24.9966
===> Epoch 5 Complete: Avg. Loss: 0.0364
===> Processing image: 1 || Timer: 0.0936 sec. || PSNR: 23.7923 dB
===> Processing image: 2 || Timer: 0.0956 sec. || PSNR: 25.1891 dB
===> Processing image: 3 || Timer: 0.0919 sec. || PSNR: 30.6761 dB
===> Processing image: 4 || Timer: 0.0838 sec. || PSNR: 21.1881 dB
===> Processing image: 5 || Timer: 0.0882 sec. || PSNR: 23.3855 dB
===> Processing image: 6 || Timer: 0.0984 sec. || PSNR: 26.5513 dB
===> Processing image: 7 || Timer: 0.0847 sec. || PSNR: 24.9636 dB
===> Processing image: 8 || Timer: 0.0909 sec. || PSNR: 25.5411 dB
===> Processing image: 9 || Timer: 0.0848 sec. || PSNR: 25.1343 dB
===> Processing image: 10 || Timer: 0.0851 sec. || PSNR: 23.3223 dB
===> Processing image: 11 || Timer: 0.0844 sec. || PSNR: 22.2124 dB
===> Processing image: 12 || Timer: 0.0869 sec. || PSNR: 22.8726 dB
===> Processing image: 13 || Timer: 0.0830 sec. || PSNR: 24.0677 dB
===> Processing image: 14 || Timer: 0.0917 sec. || PSNR: 23.0967 dB
===> Processing image: 15 || Timer: 0.0893 sec. || PSNR: 19.1537 dB
===> Processing image: 16 || Timer: 0.0868 sec. || PSNR: 25.3008 dB
===> Processing image: 17 || Timer: 0.0863 sec. || PSNR: 23.3284 dB
===> Processing image: 18 || Timer: 0.0938 sec. || PSNR: 19.2712 dB
===> Processing image: 19 || Timer: 0.0882 sec. || PSNR: 22.3146 dB
===> Processing image: 20 || Timer: 0.0813 sec. || PSNR: 25.8768 dB
===> Processing image: 21 || Timer: 0.0837 sec. || PSNR: 26.5633 dB
===> Processing image: 22 || Timer: 0.0808 sec. || PSNR: 27.7628 dB
===> Processing image: 23 || Timer: 0.0817 sec. || PSNR: 28.2312 dB
===> Processing image: 24 || Timer: 0.0809 sec. || PSNR: 24.9241 dB
===> Processing image: 25 || Timer: 0.1115 sec. || PSNR: 22.6231 dB
===> Processing image: 26 || Timer: 0.0832 sec. || PSNR: 28.5077 dB
===> Processing image: 27 || Timer: 0.0919 sec. || PSNR: 22.7051 dB
===> Processing image: 28 || Timer: 0.0860 sec. || PSNR: 30.5841 dB
===> Processing image: 29 || Timer: 0.0899 sec. || PSNR: 29.6672 dB
===> Processing image: 30 || Timer: 0.0835 sec. || PSNR: 22.0151 dB
===> Processing image: 31 || Timer: 0.0914 sec. || PSNR: 21.1760 dB
===> Processing image: 32 || Timer: 0.0905 sec. || PSNR: 21.0358 dB
===> Processing image: 33 || Timer: 0.0959 sec. || PSNR: 20.3464 dB
===> Processing image: 34 || Timer: 0.0974 sec. || PSNR: 20.6485 dB
===> Processing image: 35 || Timer: 0.0899 sec. || PSNR: 21.3633 dB
===> Processing image: 36 || Timer: 0.0870 sec. || PSNR: 22.7393 dB
===> Processing image: 37 || Timer: 0.0833 sec. || PSNR: 21.3253 dB
===> Processing image: 38 || Timer: 0.0896 sec. || PSNR: 23.9825 dB
===> Processing image: 39 || Timer: 0.0883 sec. || PSNR: 21.6364 dB
===> Processing image: 40 || Timer: 0.0830 sec. || PSNR: 29.0076 dB
===> Processing image: 41 || Timer: 0.0854 sec. || PSNR: 23.9497 dB
===> Processing image: 42 || Timer: 0.0829 sec. || PSNR: 21.7665 dB
===> Processing image: 43 || Timer: 0.0939 sec. || PSNR: 23.5720 dB
===> Processing image: 44 || Timer: 0.0903 sec. || PSNR: 26.9688 dB
===> Processing image: 45 || Timer: 0.0904 sec. || PSNR: 26.4384 dB
===> Processing image: 46 || Timer: 0.0880 sec. || PSNR: 29.6163 dB
===> Processing image: 47 || Timer: 0.0869 sec. || PSNR: 28.9676 dB
===> Processing image: 48 || Timer: 0.0925 sec. || PSNR: 26.4450 dB
===> Processing image: 49 || Timer: 0.0881 sec. || PSNR: 26.2132 dB
===> Processing image: 50 || Timer: 0.0912 sec. || PSNR: 27.9753 dB
===> Processing image: 51 || Timer: 0.0835 sec. || PSNR: 30.4658 dB
===> Processing image: 52 || Timer: 0.0896 sec. || PSNR: 27.5221 dB
===> Processing image: 53 || Timer: 0.0857 sec. || PSNR: 28.2045 dB
===> Processing image: 54 || Timer: 0.0820 sec. || PSNR: 26.7066 dB
===> Processing image: 55 || Timer: 0.0854 sec. || PSNR: 29.2387 dB
===> Processing image: 56 || Timer: 0.0926 sec. || PSNR: 27.9181 dB
===> Processing image: 57 || Timer: 0.0843 sec. || PSNR: 28.7841 dB
===> Processing image: 58 || Timer: 0.0883 sec. || PSNR: 29.3923 dB
===> Processing image: 59 || Timer: 0.0862 sec. || PSNR: 28.6410 dB
===> Processing image: 60 || Timer: 0.0937 sec. || PSNR: 28.4983 dB
===> Processing image: 61 || Timer: 0.0906 sec. || PSNR: 22.9683 dB
===> Processing image: 62 || Timer: 0.0877 sec. || PSNR: 30.6810 dB
===> Processing image: 63 || Timer: 0.0939 sec. || PSNR: 28.9338 dB
===> Processing image: 64 || Timer: 0.0956 sec. || PSNR: 23.5192 dB
===> Processing image: 65 || Timer: 0.0872 sec. || PSNR: 26.4136 dB
===> Processing image: 66 || Timer: 0.0865 sec. || PSNR: 28.4461 dB
===> Processing image: 67 || Timer: 0.0889 sec. || PSNR: 28.5046 dB
===> Processing image: 68 || Timer: 0.0959 sec. || PSNR: 28.4225 dB
===> Processing image: 69 || Timer: 0.0889 sec. || PSNR: 29.4873 dB
===> Processing image: 70 || Timer: 0.0896 sec. || PSNR: 26.9325 dB
===> Processing image: 71 || Timer: 0.0857 sec. || PSNR: 26.7249 dB
===> Processing image: 72 || Timer: 0.0972 sec. || PSNR: 27.9609 dB
===> Processing image: 73 || Timer: 0.0966 sec. || PSNR: 21.5014 dB
===> Processing image: 74 || Timer: 0.0860 sec. || PSNR: 21.1163 dB
===> Processing image: 75 || Timer: 0.0865 sec. || PSNR: 19.1248 dB
===> Processing image: 76 || Timer: 0.0889 sec. || PSNR: 23.9673 dB
===> Processing image: 77 || Timer: 0.0947 sec. || PSNR: 22.0774 dB
===> Processing image: 78 || Timer: 0.0899 sec. || PSNR: 24.1269 dB
===> Processing image: 79 || Timer: 0.0904 sec. || PSNR: 22.4037 dB
===> Processing image: 80 || Timer: 0.0965 sec. || PSNR: 23.5914 dB
===> Processing image: 81 || Timer: 0.0896 sec. || PSNR: 25.4859 dB
===> Processing image: 82 || Timer: 0.0902 sec. || PSNR: 26.9477 dB
===> Processing image: 83 || Timer: 0.0835 sec. || PSNR: 21.4847 dB
===> Processing image: 84 || Timer: 0.0833 sec. || PSNR: 29.4408 dB
===> Processing image: 85 || Timer: 0.0884 sec. || PSNR: 26.9646 dB
===> Processing image: 86 || Timer: 0.0834 sec. || PSNR: 32.7274 dB
===> Processing image: 87 || Timer: 0.0873 sec. || PSNR: 27.0856 dB
===> Processing image: 88 || Timer: 0.0936 sec. || PSNR: 22.8947 dB
===> Processing image: 89 || Timer: 0.0883 sec. || PSNR: 22.7947 dB
===> Processing image: 90 || Timer: 0.0861 sec. || PSNR: 23.6187 dB
===> Processing image: 91 || Timer: 0.0894 sec. || PSNR: 24.1419 dB
===> Processing image: 92 || Timer: 0.0853 sec. || PSNR: 20.6433 dB
===> Processing image: 93 || Timer: 0.0891 sec. || PSNR: 22.2553 dB
===> Processing image: 94 || Timer: 0.0904 sec. || PSNR: 22.7140 dB
===> Processing image: 95 || Timer: 0.0866 sec. || PSNR: 22.9945 dB
===> Processing image: 96 || Timer: 0.0820 sec. || PSNR: 21.9120 dB
===> Processing image: 97 || Timer: 0.0953 sec. || PSNR: 23.1685 dB
===> Processing image: 98 || Timer: 0.0889 sec. || PSNR: 20.8186 dB
===> Processing image: 99 || Timer: 0.0849 sec. || PSNR: 22.9606 dB
===> Processing image: 100 || Timer: 0.0895 sec. || PSNR: 22.9720 dB
===> Epoch 5 Complete: Avg. PSNR: 25.0230 Best Epoch 5 Best PSNR: 25.0230
===> Epoch 6 Complete: Avg. Loss: 0.0350
===> Processing image: 1 || Timer: 0.0894 sec. || PSNR: 23.8723 dB
===> Processing image: 2 || Timer: 0.0876 sec. || PSNR: 25.2560 dB
===> Processing image: 3 || Timer: 0.0831 sec. || PSNR: 30.8293 dB
===> Processing image: 4 || Timer: 0.0842 sec. || PSNR: 21.3568 dB
===> Processing image: 5 || Timer: 0.0907 sec. || PSNR: 23.5127 dB
===> Processing image: 6 || Timer: 0.0940 sec. || PSNR: 26.4435 dB
===> Processing image: 7 || Timer: 0.0796 sec. || PSNR: 24.9670 dB
===> Processing image: 8 || Timer: 0.0827 sec. || PSNR: 25.5942 dB
===> Processing image: 9 || Timer: 0.0927 sec. || PSNR: 25.4353 dB
===> Processing image: 10 || Timer: 0.0857 sec. || PSNR: 23.3930 dB
===> Processing image: 11 || Timer: 0.0843 sec. || PSNR: 22.3028 dB
===> Processing image: 12 || Timer: 0.0834 sec. || PSNR: 23.0385 dB
===> Processing image: 13 || Timer: 0.0854 sec. || PSNR: 24.1890 dB
===> Processing image: 14 || Timer: 0.0951 sec. || PSNR: 23.2167 dB
===> Processing image: 15 || Timer: 0.0894 sec. || PSNR: 19.2113 dB
===> Processing image: 16 || Timer: 0.0928 sec. || PSNR: 25.4809 dB
===> Processing image: 17 || Timer: 0.0853 sec. || PSNR: 23.4559 dB
===> Processing image: 18 || Timer: 0.0859 sec. || PSNR: 19.3772 dB
===> Processing image: 19 || Timer: 0.0946 sec. || PSNR: 22.3680 dB
===> Processing image: 20 || Timer: 0.0871 sec. || PSNR: 25.9848 dB
===> Processing image: 21 || Timer: 0.0855 sec. || PSNR: 26.6847 dB
===> Processing image: 22 || Timer: 0.0920 sec. || PSNR: 27.9665 dB
===> Processing image: 23 || Timer: 0.0939 sec. || PSNR: 28.4439 dB
===> Processing image: 24 || Timer: 0.0890 sec. || PSNR: 25.3903 dB
===> Processing image: 25 || Timer: 0.0889 sec. || PSNR: 22.8327 dB
===> Processing image: 26 || Timer: 0.0934 sec. || PSNR: 29.8717 dB
===> Processing image: 27 || Timer: 0.0936 sec. || PSNR: 22.9214 dB
===> Processing image: 28 || Timer: 0.0838 sec. || PSNR: 30.7341 dB
===> Processing image: 29 || Timer: 0.0881 sec. || PSNR: 30.2321 dB
===> Processing image: 30 || Timer: 0.0857 sec. || PSNR: 22.1183 dB
===> Processing image: 31 || Timer: 0.0985 sec. || PSNR: 21.2740 dB
===> Processing image: 32 || Timer: 0.0907 sec. || PSNR: 21.1144 dB
===> Processing image: 33 || Timer: 0.0857 sec. || PSNR: 20.4660 dB
===> Processing image: 34 || Timer: 0.0923 sec. || PSNR: 20.6827 dB
===> Processing image: 35 || Timer: 0.0986 sec. || PSNR: 21.3986 dB
===> Processing image: 36 || Timer: 0.0893 sec. || PSNR: 22.7784 dB
===> Processing image: 37 || Timer: 0.0867 sec. || PSNR: 21.3859 dB
===> Processing image: 38 || Timer: 0.0877 sec. || PSNR: 24.0549 dB
===> Processing image: 39 || Timer: 0.0960 sec. || PSNR: 21.7409 dB
===> Processing image: 40 || Timer: 0.0902 sec. || PSNR: 29.3181 dB
===> Processing image: 41 || Timer: 0.0824 sec. || PSNR: 24.0944 dB
===> Processing image: 42 || Timer: 0.0801 sec. || PSNR: 21.8350 dB
===> Processing image: 43 || Timer: 0.0923 sec. || PSNR: 23.6265 dB
===> Processing image: 44 || Timer: 0.0948 sec. || PSNR: 27.1025 dB
===> Processing image: 45 || Timer: 0.0936 sec. || PSNR: 26.5975 dB
===> Processing image: 46 || Timer: 0.0888 sec. || PSNR: 29.9837 dB
===> Processing image: 47 || Timer: 0.0925 sec. || PSNR: 29.2414 dB
===> Processing image: 48 || Timer: 0.0859 sec. || PSNR: 26.5257 dB
===> Processing image: 49 || Timer: 0.0868 sec. || PSNR: 26.3006 dB
===> Processing image: 50 || Timer: 0.0850 sec. || PSNR: 28.1319 dB
===> Processing image: 51 || Timer: 0.0953 sec. || PSNR: 31.4473 dB
===> Processing image: 52 || Timer: 0.0871 sec. || PSNR: 27.6270 dB
===> Processing image: 53 || Timer: 0.0869 sec. || PSNR: 28.3225 dB
===> Processing image: 54 || Timer: 0.0823 sec. || PSNR: 26.8218 dB
===> Processing image: 55 || Timer: 0.0895 sec. || PSNR: 29.4831 dB
===> Processing image: 56 || Timer: 0.0928 sec. || PSNR: 28.2002 dB
===> Processing image: 57 || Timer: 0.0895 sec. || PSNR: 29.0068 dB
===> Processing image: 58 || Timer: 0.0873 sec. || PSNR: 29.6301 dB
===> Processing image: 59 || Timer: 0.0914 sec. || PSNR: 28.8263 dB
===> Processing image: 60 || Timer: 0.0902 sec. || PSNR: 28.8072 dB
===> Processing image: 61 || Timer: 0.0884 sec. || PSNR: 23.0812 dB
===> Processing image: 62 || Timer: 0.0899 sec. || PSNR: 30.8509 dB
===> Processing image: 63 || Timer: 0.0887 sec. || PSNR: 29.0376 dB
===> Processing image: 64 || Timer: 0.0935 sec. || PSNR: 23.6648 dB
===> Processing image: 65 || Timer: 0.0854 sec. || PSNR: 27.0085 dB
===> Processing image: 66 || Timer: 0.0881 sec. || PSNR: 28.4950 dB
===> Processing image: 67 || Timer: 0.0864 sec. || PSNR: 28.5198 dB
===> Processing image: 68 || Timer: 0.0938 sec. || PSNR: 28.5090 dB
===> Processing image: 69 || Timer: 0.0903 sec. || PSNR: 29.5767 dB
===> Processing image: 70 || Timer: 0.0856 sec. || PSNR: 27.1854 dB
===> Processing image: 71 || Timer: 0.0839 sec. || PSNR: 27.1319 dB
===> Processing image: 72 || Timer: 0.0995 sec. || PSNR: 28.7116 dB
===> Processing image: 73 || Timer: 0.0834 sec. || PSNR: 21.5894 dB
===> Processing image: 74 || Timer: 0.0886 sec. || PSNR: 21.2204 dB
===> Processing image: 75 || Timer: 0.0863 sec. || PSNR: 19.2089 dB
===> Processing image: 76 || Timer: 0.0962 sec. || PSNR: 23.9669 dB
===> Processing image: 77 || Timer: 0.0905 sec. || PSNR: 22.0695 dB
===> Processing image: 78 || Timer: 0.0898 sec. || PSNR: 24.1405 dB
===> Processing image: 79 || Timer: 0.0843 sec. || PSNR: 22.3774 dB
===> Processing image: 80 || Timer: 0.0954 sec. || PSNR: 23.5774 dB
===> Processing image: 81 || Timer: 0.0827 sec. || PSNR: 25.5594 dB
===> Processing image: 82 || Timer: 0.0813 sec. || PSNR: 26.9972 dB
===> Processing image: 83 || Timer: 0.0949 sec. || PSNR: 21.5985 dB
===> Processing image: 84 || Timer: 0.0984 sec. || PSNR: 29.4203 dB
===> Processing image: 85 || Timer: 0.0859 sec. || PSNR: 27.0977 dB
===> Processing image: 86 || Timer: 0.0878 sec. || PSNR: 33.3748 dB
===> Processing image: 87 || Timer: 0.0863 sec. || PSNR: 27.1975 dB
===> Processing image: 88 || Timer: 0.0976 sec. || PSNR: 22.9516 dB
===> Processing image: 89 || Timer: 0.0899 sec. || PSNR: 22.8931 dB
===> Processing image: 90 || Timer: 0.0919 sec. || PSNR: 23.6539 dB
===> Processing image: 91 || Timer: 0.0904 sec. || PSNR: 24.2624 dB
===> Processing image: 92 || Timer: 0.0957 sec. || PSNR: 20.7579 dB
===> Processing image: 93 || Timer: 0.0970 sec. || PSNR: 22.3783 dB
===> Processing image: 94 || Timer: 0.0941 sec. || PSNR: 22.8024 dB
===> Processing image: 95 || Timer: 0.0902 sec. || PSNR: 23.0781 dB
===> Processing image: 96 || Timer: 0.0940 sec. || PSNR: 22.0155 dB
===> Processing image: 97 || Timer: 0.0932 sec. || PSNR: 23.2384 dB
===> Processing image: 98 || Timer: 0.0880 sec. || PSNR: 20.9427 dB
===> Processing image: 99 || Timer: 0.0855 sec. || PSNR: 23.0231 dB
===> Processing image: 100 || Timer: 0.0980 sec. || PSNR: 23.0775 dB
===> Epoch 6 Complete: Avg. PSNR: 25.1855 Best Epoch 6 Best PSNR: 25.1855
===> Epoch 7 Complete: Avg. Loss: 0.0349
===> Processing image: 1 || Timer: 0.0818 sec. || PSNR: 23.7522 dB
===> Processing image: 2 || Timer: 0.0799 sec. || PSNR: 24.9235 dB
===> Processing image: 3 || Timer: 0.0793 sec. || PSNR: 29.2256 dB
===> Processing image: 4 || Timer: 0.0820 sec. || PSNR: 21.3602 dB
===> Processing image: 5 || Timer: 0.0810 sec. || PSNR: 23.2909 dB
===> Processing image: 6 || Timer: 0.0850 sec. || PSNR: 26.0072 dB
===> Processing image: 7 || Timer: 0.0808 sec. || PSNR: 24.6563 dB
===> Processing image: 8 || Timer: 0.0815 sec. || PSNR: 25.2785 dB
===> Processing image: 9 || Timer: 0.0787 sec. || PSNR: 25.4666 dB
===> Processing image: 10 || Timer: 0.0780 sec. || PSNR: 23.2046 dB
===> Processing image: 11 || Timer: 0.0788 sec. || PSNR: 22.1299 dB
===> Processing image: 12 || Timer: 0.0801 sec. || PSNR: 22.8736 dB
===> Processing image: 13 || Timer: 0.0806 sec. || PSNR: 24.0312 dB
===> Processing image: 14 || Timer: 0.0790 sec. || PSNR: 22.9460 dB
===> Processing image: 15 || Timer: 0.0785 sec. || PSNR: 19.1626 dB
===> Processing image: 16 || Timer: 0.0790 sec. || PSNR: 25.2344 dB
===> Processing image: 17 || Timer: 0.0805 sec. || PSNR: 23.2704 dB
===> Processing image: 18 || Timer: 0.0781 sec. || PSNR: 19.3954 dB
===> Processing image: 19 || Timer: 0.0780 sec. || PSNR: 22.1381 dB
===> Processing image: 20 || Timer: 0.0790 sec. || PSNR: 25.7325 dB
===> Processing image: 21 || Timer: 0.0800 sec. || PSNR: 26.2256 dB
===> Processing image: 22 || Timer: 0.0786 sec. || PSNR: 27.2820 dB
===> Processing image: 23 || Timer: 0.0789 sec. || PSNR: 27.9436 dB
===> Processing image: 24 || Timer: 0.0781 sec. || PSNR: 25.1349 dB
===> Processing image: 25 || Timer: 0.0886 sec. || PSNR: 22.7768 dB
===> Processing image: 26 || Timer: 0.0966 sec. || PSNR: 29.5626 dB
===> Processing image: 27 || Timer: 0.0832 sec. || PSNR: 22.9325 dB
===> Processing image: 28 || Timer: 0.0847 sec. || PSNR: 28.9286 dB
===> Processing image: 29 || Timer: 0.0820 sec. || PSNR: 28.9686 dB
===> Processing image: 30 || Timer: 0.0922 sec. || PSNR: 21.8949 dB
===> Processing image: 31 || Timer: 0.0793 sec. || PSNR: 21.0697 dB
===> Processing image: 32 || Timer: 0.0783 sec. || PSNR: 20.9439 dB
===> Processing image: 33 || Timer: 0.0819 sec. || PSNR: 20.3359 dB
===> Processing image: 34 || Timer: 0.0914 sec. || PSNR: 20.5459 dB
===> Processing image: 35 || Timer: 0.0803 sec. || PSNR: 21.2493 dB
===> Processing image: 36 || Timer: 0.0796 sec. || PSNR: 22.5202 dB
===> Processing image: 37 || Timer: 0.0828 sec. || PSNR: 21.2240 dB
===> Processing image: 38 || Timer: 0.0814 sec. || PSNR: 23.6356 dB
===> Processing image: 39 || Timer: 0.0804 sec. || PSNR: 21.5359 dB
===> Processing image: 40 || Timer: 0.0801 sec. || PSNR: 28.3132 dB
===> Processing image: 41 || Timer: 0.0803 sec. || PSNR: 23.7100 dB
===> Processing image: 42 || Timer: 0.0790 sec. || PSNR: 21.6218 dB
===> Processing image: 43 || Timer: 0.0808 sec. || PSNR: 23.2785 dB
===> Processing image: 44 || Timer: 0.0796 sec. || PSNR: 26.5939 dB
===> Processing image: 45 || Timer: 0.0794 sec. || PSNR: 26.0864 dB
===> Processing image: 46 || Timer: 0.0825 sec. || PSNR: 28.7930 dB
===> Processing image: 47 || Timer: 0.0800 sec. || PSNR: 28.3346 dB
===> Processing image: 48 || Timer: 0.0798 sec. || PSNR: 25.9239 dB
===> Processing image: 49 || Timer: 0.0833 sec. || PSNR: 25.7341 dB
===> Processing image: 50 || Timer: 0.0788 sec. || PSNR: 27.3741 dB
===> Processing image: 51 || Timer: 0.0806 sec. || PSNR: 30.6073 dB
===> Processing image: 52 || Timer: 0.0793 sec. || PSNR: 26.8751 dB
===> Processing image: 53 || Timer: 0.0792 sec. || PSNR: 27.4880 dB
